"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"256","Premier League","2019-11-23","Premier League (Matchweek 13)","Manchester City","4-3-3",2,1,"Kevin De Bruyne · 29&rsquor; Riyad Mahrez · 37&rsquor;","1","0","Chelsea","4-3-3",1,0.9,"N'Golo Kanté · 21&rsquor;","1","0","https://fbref.com/en/matches/d16305c7/Manchester-City-Chelsea-November-23-2019-Premier-League","Chelsea","Away",990,1,1,0,0,11,2,1,0,782,15,17,11,0.9,0.9,0.7,21,2,593,677,87.6,37,475,24,22,16
"257","Premier League","2019-11-24","Premier League (Matchweek 13)","Sheffield United","3-5-2",3,1.3,"John Fleck · 19&rsquor; Lys Mousset · 52&rsquor; Oliver McBurnie · 90&rsquor;","1","0","Manchester United","3-4-3",3,1.3,"Brandon Williams · 72&rsquor; Mason Greenwood · 77&rsquor; Marcus Rashford · 79&rsquor;","2","0","https://fbref.com/en/matches/a1d9d65f/Sheffield-United-Manchester-United-November-24-2019-Premier-League","Sheffield United","Home",990,3,2,0,0,12,8,1,0,548,13,16,8,1.6,1.6,0.9,22,5,298,438,68,44,220,9,12,8
"258","Premier League","2019-11-24","Premier League (Matchweek 13)","Sheffield United","3-5-2",3,1.3,"John Fleck · 19&rsquor; Lys Mousset · 52&rsquor; Oliver McBurnie · 90&rsquor;","1","0","Manchester United","3-4-3",3,1.3,"Brandon Williams · 72&rsquor; Mason Greenwood · 77&rsquor; Marcus Rashford · 79&rsquor;","2","0","https://fbref.com/en/matches/a1d9d65f/Sheffield-United-Manchester-United-November-24-2019-Premier-League","Manchester United","Away",990,3,2,0,0,11,5,2,0,755,10,9,9,1.3,1.3,1.2,22,6,508,632,80.4,48,410,26,18,9
"259","Premier League","2019-11-25","Premier League (Matchweek 13)","Aston Villa","4-3-3",2,2.3,"Conor Hourihane · 32&rsquor; Anwar El Ghazi · 36&rsquor;","1","0","Newcastle United","5-4-1",0,0.6,"","1","0","https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League","Aston Villa","Home",990,2,2,0,0,17,8,1,0,655,15,6,9,2.3,2.3,2.3,34,4,452,546,82.8,49,374,25,16,8
"260","Premier League","2019-11-25","Premier League (Matchweek 13)","Aston Villa","4-3-3",2,2.3,"Conor Hourihane · 32&rsquor; Anwar El Ghazi · 36&rsquor;","1","0","Newcastle United","5-4-1",0,0.6,"","1","0","https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League","Newcastle United","Away",990,0,0,0,0,11,5,1,0,467,15,9,8,0.6,0.6,0.5,22,0,260,350,74.3,24,232,23,21,13
"261","Premier League","2019-11-30","Premier League (Matchweek 14)","Newcastle United","5-4-1",2,0.3,"Jetro Willems · 25&rsquor; Jonjo Shelvey · 88&rsquor;","1","0","Manchester City","4-3-3",2,2.4,"Raheem Sterling · 22&rsquor; Kevin De Bruyne · 82&rsquor;","2","0","https://fbref.com/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League","Newcastle United","Home",990,2,2,0,0,6,3,1,0,417,18,17,11,0.3,0.3,0.2,12,4,165,274,60.2,17,161,15,19,15
"262","Premier League","2019-11-30","Premier League (Matchweek 14)","Newcastle United","5-4-1",2,0.3,"Jetro Willems · 25&rsquor; Jonjo Shelvey · 88&rsquor;","1","0","Manchester City","4-3-3",2,2.4,"Raheem Sterling · 22&rsquor; Kevin De Bruyne · 82&rsquor;","2","0","https://fbref.com/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League","Manchester City","Away",990,2,1,0,0,24,9,2,0,928,12,9,5,2.5,2.5,1.4,39,3,708,828,85.5,85,668,29,15,10
"263","Premier League","2019-11-30","Premier League (Matchweek 14)","Tottenham Hotspur","4-2-3-1",3,2.3,"Dele Alli · 21&rsquor; Dele Alli · 50&rsquor; Moussa Sissoko · 69&rsquor;","0","0","Bournemouth","4-4-2",2,1.1,"Harry Wilson · 73&rsquor; Harry Wilson · 90+6&rsquor;","2","0","https://fbref.com/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League","Tottenham Hotspur","Home",990,3,3,0,0,14,5,0,0,665,19,15,15,2.3,2.3,2.2,23,6,425,542,78.4,40,330,17,19,17
"264","Premier League","2019-11-30","Premier League (Matchweek 14)","Tottenham Hotspur","4-2-3-1",3,2.3,"Dele Alli · 21&rsquor; Dele Alli · 50&rsquor; Moussa Sissoko · 69&rsquor;","0","0","Bournemouth","4-4-2",2,1.1,"Harry Wilson · 73&rsquor; Harry Wilson · 90+6&rsquor;","2","0","https://fbref.com/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League","Bournemouth","Away",990,2,0,0,0,20,6,2,0,609,8,15,4,1.1,1.1,0.8,37,4,382,499,76.6,42,401,24,22,14
"265","Premier League","2019-11-30","Premier League (Matchweek 14)","Liverpool","4-3-3",2,1.3,"Virgil van Dijk · 18&rsquor; Virgil van Dijk · 24&rsquor; Alisson · 76&rsquor;","0","1","Brighton & Hove Albion","4-3-2-1",1,0.8,"Lewis Dunk · 79&rsquor;","0","0","https://fbref.com/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League","Liverpool","Home",975,2,2,0,0,15,7,0,1,623,11,11,12,1.3,1.3,0.9,23,3,413,520,79.4,32,428,26,16,8
"266","Premier League","2019-11-30","Premier League (Matchweek 14)","Liverpool","4-3-3",2,1.3,"Virgil van Dijk · 18&rsquor; Virgil van Dijk · 24&rsquor; Alisson · 76&rsquor;","0","1","Brighton & Hove Albion","4-3-2-1",1,0.8,"Lewis Dunk · 79&rsquor;","0","0","https://fbref.com/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League","Brighton & Hove Albion","Away",990,1,0,0,0,12,5,0,0,767,11,14,7,0.8,0.8,0.7,21,1,538,655,82.1,56,420,21,17,11
"267","Premier League","2019-11-30","Premier League (Matchweek 14)","Burnley","4-4-2",0,1.9,"","2","0","Crystal Palace","4-5-1",2,0.7,"Wilfried Zaha · 45+1&rsquor; Jeffrey Schlupp · 78&rsquor;","0","0","https://fbref.com/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League","Burnley","Home",990,0,0,0,0,15,3,2,0,518,20,16,10,2.2,2.2,1,24,0,262,403,65,18,229,16,13,9
"268","Premier League","2019-11-30","Premier League (Matchweek 14)","Burnley","4-4-2",0,1.9,"","2","0","Crystal Palace","4-5-1",2,0.7,"Wilfried Zaha · 45+1&rsquor; Jeffrey Schlupp · 78&rsquor;","0","0","https://fbref.com/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League","Crystal Palace","Away",990,2,1,0,0,7,2,0,0,639,15,12,8,0.7,0.7,0.5,11,2,382,517,73.9,37,307,16,22,11
"269","Premier League","2019-11-30","Premier League (Matchweek 14)","Chelsea","4-2-3-1",0,2.3,"","0","0","West Ham United","4-4-1-1",1,0.9,"Aaron Cresswell · 48&rsquor;","3","0","https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League","Chelsea","Home",990,0,0,0,0,19,6,0,0,859,7,19,8,2.4,2.4,0.9,34,0,625,744,84,65,579,37,41,27
"270","Premier League","2019-11-30","Premier League (Matchweek 14)","Chelsea","4-2-3-1",0,2.3,"","0","0","West Ham United","4-4-1-1",1,0.9,"Aaron Cresswell · 48&rsquor;","3","0","https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League","West Ham United","Away",990,1,1,0,0,5,4,3,0,518,26,15,12,0.9,0.9,0.9,9,2,268,386,69.4,34,214,9,13,11
"271","Premier League","2019-11-30","Premier League (Matchweek 14)","Southampton","4-4-2",2,2.1,"Danny Ings · 78&rsquor; James Ward-Prowse · 83&rsquor;","1","0","Watford","5-3-2",1,0.6,"Ismaila Sarr · 24&rsquor;","0","0","https://fbref.com/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League","Southampton","Home",990,2,1,0,0,11,5,1,0,739,17,12,8,2.1,2.1,1.8,19,4,479,618,77.5,46,387,24,27,20
"272","Premier League","2019-11-30","Premier League (Matchweek 14)","Southampton","4-4-2",2,2.1,"Danny Ings · 78&rsquor; James Ward-Prowse · 83&rsquor;","1","0","Watford","5-3-2",1,0.6,"Ismaila Sarr · 24&rsquor;","0","0","https://fbref.com/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League","Watford","Away",990,1,0,0,0,6,3,0,0,489,18,13,10,0.6,0.6,0.2,9,1,233,370,63,25,211,8,15,7
"273","Premier League","2019-12-01","Premier League (Matchweek 14)","Norwich City","4-2-3-1",2,0.8,"Teemu Pukki · 21&rsquor; Todd Cantwell · 45+2&rsquor;","2","0","Arsenal","4-2-3-1",2,1.9,"Pierre-Emerick Aubameyang (P) · 29&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","1","0","https://fbref.com/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League","Norwich City","Home",990,2,2,0,0,15,8,2,0,539,12,10,16,0.8,0.8,0.6,25,4,313,400,78.3,21,317,29,19,13
"274","Premier League","2019-12-01","Premier League (Matchweek 14)","Norwich City","4-2-3-1",2,0.8,"Teemu Pukki · 21&rsquor; Todd Cantwell · 45+2&rsquor;","2","0","Arsenal","4-2-3-1",2,1.9,"Pierre-Emerick Aubameyang (P) · 29&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","1","0","https://fbref.com/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League","Arsenal","Away",990,2,0,1,1,15,5,1,0,711,16,9,6,2,1.2,0.5,27,2,497,609,81.6,60,398,23,14,10
"275","Premier League","2019-12-01","Premier League (Matchweek 14)","Wolverhampton Wanderers","3-4-3",1,1.3,"Matt Doherty · 64&rsquor;","1","0","Sheffield United","3-5-2",1,1.5,"Lys Mousset · 2&rsquor;","5","0","https://fbref.com/en/matches/53a77072/Wolverhampton-Wanderers-Sheffield-United-December-1-2019-Premier-League","Wolverhampton Wanderers","Home",990,1,1,0,0,13,3,1,0,670,17,11,4,1.3,1.3,0.8,23,1,453,575,78.8,35,384,30,24,16
"276","Premier League","2019-12-01","Premier League (Matchweek 14)","Wolverhampton Wanderers","3-4-3",1,1.3,"Matt Doherty · 64&rsquor;","1","0","Sheffield United","3-5-2",1,1.5,"Lys Mousset · 2&rsquor;","5","0","https://fbref.com/en/matches/53a77072/Wolverhampton-Wanderers-Sheffield-United-December-1-2019-Premier-League","Sheffield United","Away",990,1,1,0,0,10,4,5,0,543,19,17,9,1.5,1.5,1.4,18,2,295,405,72.8,37,222,17,16,7
"277","Premier League","2019-12-01","Premier League (Matchweek 14)","Leicester City","4-1-4-1",2,2.2,"Jamie Vardy · 68&rsquor; Kelechi Iheanacho · 90+4&rsquor;","0","0","Everton","3-4-3",1,1.1,"Richarlison · 23&rsquor;","1","0","https://fbref.com/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League","Leicester City","Home",990,2,2,0,0,16,6,0,0,821,19,10,9,2.2,2.2,1.9,31,3,576,706,81.6,61,479,31,23,13
"278","Premier League","2019-12-01","Premier League (Matchweek 14)","Leicester City","4-1-4-1",2,2.2,"Jamie Vardy · 68&rsquor; Kelechi Iheanacho · 90+4&rsquor;","0","0","Everton","3-4-3",1,1.1,"Richarlison · 23&rsquor;","1","0","https://fbref.com/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League","Everton","Away",990,1,1,0,0,11,3,1,0,465,20,21,10,1.1,1.1,1.1,22,2,212,325,65.2,28,236,13,20,13
"279","Premier League","2019-12-01","Premier League (Matchweek 14)","Manchester United","4-2-3-1",2,1.7,"Tom Heaton (OG) · 42&rsquor; Victor Lindelöf · 64&rsquor;","4","0","Aston Villa","4-3-3",2,1.2,"Jack Grealish · 11&rsquor; Tyrone Mings · 66&rsquor;","1","0","https://fbref.com/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League","Manchester United","Home",990,1,0,0,0,16,6,4,0,691,6,10,7,1.7,1.7,0.7,30,2,480,582,82.5,58,378,25,23,8
"280","Premier League","2019-12-01","Premier League (Matchweek 14)","Manchester United","4-2-3-1",2,1.7,"Tom Heaton (OG) · 42&rsquor; Victor Lindelöf · 64&rsquor;","4","0","Aston Villa","4-3-3",2,1.2,"Jack Grealish · 11&rsquor; Tyrone Mings · 66&rsquor;","1","0","https://fbref.com/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League","Aston Villa","Away",990,2,2,0,0,9,3,1,0,465,22,10,10,1.3,1.3,0.3,17,4,238,356,66.9,26,211,15,14,10
"281","Premier League","2019-12-03","Premier League (Matchweek 15)","Crystal Palace","4-5-1",1,0.3,"Mamadou Sakho · 19&rsquor; Jeffrey Schlupp · 76&rsquor;","3","1","Bournemouth","4-4-2",0,0.4,"","3","0","https://fbref.com/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League","Crystal Palace","Home",918,1,1,0,0,7,2,3,1,417,16,12,7,0.3,0.3,0.3,11,2,205,296,69.3,22,173,16,18,11
"282","Premier League","2019-12-03","Premier League (Matchweek 15)","Crystal Palace","4-5-1",1,0.3,"Mamadou Sakho · 19&rsquor; Jeffrey Schlupp · 76&rsquor;","3","1","Bournemouth","4-4-2",0,0.4,"","3","0","https://fbref.com/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League","Bournemouth","Away",990,0,0,0,0,6,3,3,0,739,26,8,5,0.4,0.4,0.2,11,0,525,631,83.2,68,535,22,21,13
"283","Premier League","2019-12-03","Premier League (Matchweek 15)","Burnley","4-4-1-1",1,0.6,"Robbie Brady · 89&rsquor;","1","0","Manchester City","4-3-3",4,2.2,"Gabriel Jesus · 24&rsquor; Gabriel Jesus · 50&rsquor; Rodri · 68&rsquor; Riyad Mahrez · 87&rsquor;","1","0","https://fbref.com/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League","Burnley","Home",990,1,1,0,0,4,2,1,0,397,14,13,12,0.6,0.6,0.5,7,2,186,283,65.7,15,172,7,9,4
"284","Premier League","2019-12-03","Premier League (Matchweek 15)","Burnley","4-4-1-1",1,0.6,"Robbie Brady · 89&rsquor;","1","0","Manchester City","4-3-3",4,2.2,"Gabriel Jesus · 24&rsquor; Gabriel Jesus · 50&rsquor; Rodri · 68&rsquor; Riyad Mahrez · 87&rsquor;","1","0","https://fbref.com/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League","Manchester City","Away",990,4,3,0,0,17,8,1,0,917,8,6,3,2.2,2.2,1.8,30,6,717,831,86.3,79,696,32,14,8
"285","Premier League","2019-12-04","Premier League (Matchweek 15)","Wolverhampton Wanderers","3-4-3",2,1.5,"Leander Dendoncker · 23&rsquor; Patrick Cutrone · 86&rsquor;","1","0","West Ham United","4-4-1-1",0,0.6,"","2","0","https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League","Wolverhampton Wanderers","Home",990,2,2,0,0,13,7,1,0,636,12,17,10,1.5,1.5,1.5,21,3,418,526,79.5,45,324,28,28,16
"286","Premier League","2019-12-04","Premier League (Matchweek 15)","Wolverhampton Wanderers","3-4-3",2,1.5,"Leander Dendoncker · 23&rsquor; Patrick Cutrone · 86&rsquor;","1","0","West Ham United","4-4-1-1",0,0.6,"","2","0","https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League","West Ham United","Away",990,0,0,0,0,6,3,2,0,640,23,13,6,0.6,0.6,0.5,10,0,424,536,79.1,42,331,21,21,17
"287","Premier League","2019-12-04","Premier League (Matchweek 15)","Southampton","4-4-2",2,1.7,"Danny Ings · 22&rsquor; Ryan Bertrand · 43&rsquor;","1","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 65&rsquor;","1","0","https://fbref.com/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League","Southampton","Home",990,2,2,0,0,14,5,1,0,553,27,13,13,1.7,1.7,1.6,25,3,281,421,66.7,36,234,15,19,11
"288","Premier League","2019-12-04","Premier League (Matchweek 15)","Southampton","4-4-2",2,1.7,"Danny Ings · 22&rsquor; Ryan Bertrand · 43&rsquor;","1","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 65&rsquor;","1","0","https://fbref.com/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League","Norwich City","Away",990,1,1,0,0,10,3,1,0,751,12,12,9,0.9,0.9,0.8,17,2,492,620,79.4,28,473,14,22,11
"289","Premier League","2019-12-04","Premier League (Matchweek 15)","Chelsea","4-2-3-1",2,1.8,"Tammy Abraham · 24&rsquor; Mason Mount · 48&rsquor;","2","0","Aston Villa","4-3-3",1,1,"Trézéguet · 41&rsquor;","1","0","https://fbref.com/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League","Chelsea","Home",990,2,2,0,0,25,9,2,0,827,13,6,9,1.9,1.9,1.6,46,4,595,701,84.9,60,503,24,28,16
"290","Premier League","2019-12-04","Premier League (Matchweek 15)","Chelsea","4-2-3-1",2,1.8,"Tammy Abraham · 24&rsquor; Mason Mount · 48&rsquor;","2","0","Aston Villa","4-3-3",1,1,"Trézéguet · 41&rsquor;","1","0","https://fbref.com/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League","Aston Villa","Away",990,1,1,0,0,9,3,1,0,557,22,20,20,1,1,0.9,18,2,302,396,76.3,29,273,9,18,10
"291","Premier League","2019-12-04","Premier League (Matchweek 15)","Manchester United","4-2-3-1",2,1.4,"Marcus Rashford · 6&rsquor; Marcus Rashford (P) · 49&rsquor;","0","0","Tottenham Hotspur","4-2-3-1",1,0.9,"Dele Alli · 39&rsquor;","1","0","https://fbref.com/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League","Manchester United","Home",990,2,0,1,1,11,6,0,0,599,20,16,11,1.4,0.6,0.4,20,2,362,486,74.5,38,294,20,24,13
"292","Premier League","2019-12-04","Premier League (Matchweek 15)","Manchester United","4-2-3-1",2,1.4,"Marcus Rashford · 6&rsquor; Marcus Rashford (P) · 49&rsquor;","0","0","Tottenham Hotspur","4-2-3-1",1,0.9,"Dele Alli · 39&rsquor;","1","0","https://fbref.com/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League","Tottenham Hotspur","Away",990,1,0,0,0,8,5,1,0,660,18,14,9,1,1,0.2,15,2,422,552,76.4,37,446,20,30,22
"293","Premier League","2019-12-04","Premier League (Matchweek 15)","Leicester City","4-1-4-1",2,2.4,"Jamie Vardy (P) · 55&rsquor; James Maddison · 90+5&rsquor;","3","0","Watford","4-4-2",0,0.2,"","2","0","https://fbref.com/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League","Leicester City","Home",990,2,1,1,1,11,4,3,0,721,11,14,11,2.4,1.7,1.4,22,4,490,614,79.8,44,449,20,20,13
"294","Premier League","2019-12-04","Premier League (Matchweek 15)","Leicester City","4-1-4-1",2,2.4,"Jamie Vardy (P) · 55&rsquor; James Maddison · 90+5&rsquor;","3","0","Watford","4-4-2",0,0.2,"","2","0","https://fbref.com/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League","Watford","Away",990,0,0,0,0,4,1,2,0,503,17,15,10,0.2,0.2,0.2,8,0,249,376,66.2,20,235,16,15,7
"295","Premier League","2019-12-04","Premier League (Matchweek 15)","Liverpool","4-2-3-1",5,2,"Divock Origi · 6&rsquor; Xherdan Shaqiri · 17&rsquor; Divock Origi · 31&rsquor; Sadio Mané · 45&rsquor; Georginio Wijnaldum · 90&rsquor;","1","0","Everton","5-4-1",2,1.5,"Michael Keane · 21&rsquor; Richarlison · 45+3&rsquor;","2","0","https://fbref.com/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League","Liverpool","Home",990,5,5,0,0,11,5,1,0,661,15,7,7,2,2,2,21,10,433,548,79,36,438,22,21,13
"296","Premier League","2019-12-04","Premier League (Matchweek 15)","Liverpool","4-2-3-1",5,2,"Divock Origi · 6&rsquor; Xherdan Shaqiri · 17&rsquor; Divock Origi · 31&rsquor; Sadio Mané · 45&rsquor; Georginio Wijnaldum · 90&rsquor;","1","0","Everton","5-4-1",2,1.5,"Michael Keane · 21&rsquor; Richarlison · 45+3&rsquor;","2","0","https://fbref.com/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League","Everton","Away",990,2,1,0,0,12,4,2,0,503,19,14,6,1.5,1.5,1,20,3,271,395,68.6,36,224,16,15,8
"297","Premier League","2019-12-05","Premier League (Matchweek 15)","Sheffield United","3-5-2",0,1.1,"","2","0","Newcastle United","5-4-1",2,0.5,"Allan Saint-Maximin · 15&rsquor; Jonjo Shelvey · 70&rsquor;","0","0","https://fbref.com/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League","Sheffield United","Home",990,0,0,0,0,13,6,2,0,852,18,2,6,1.1,1.1,0.8,25,0,623,760,82,72,514,15,11,6
"298","Premier League","2019-12-05","Premier League (Matchweek 15)","Sheffield United","3-5-2",0,1.1,"","2","0","Newcastle United","5-4-1",2,0.5,"Allan Saint-Maximin · 15&rsquor; Jonjo Shelvey · 70&rsquor;","0","0","https://fbref.com/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League","Newcastle United","Away",990,2,2,0,0,6,4,0,0,415,14,10,9,0.5,0.5,0.5,11,4,185,288,64.2,14,185,10,14,7
"299","Premier League","2019-12-05","Premier League (Matchweek 15)","Arsenal","4-2-3-1",1,0.9,"Alexandre Lacazette · 50&rsquor;","3","0","Brighton & Hove Albion","4-1-2-1-2",2,1.7,"Adam Webster · 36&rsquor; Neal Maupay · 80&rsquor;","1","0","https://fbref.com/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League","Arsenal","Home",990,1,1,0,0,12,5,3,0,567,19,8,14,0.9,0.9,0.8,24,2,364,451,80.7,35,319,23,21,15
"300","Premier League","2019-12-05","Premier League (Matchweek 15)","Arsenal","4-2-3-1",1,0.9,"Alexandre Lacazette · 50&rsquor;","3","0","Brighton & Hove Albion","4-1-2-1-2",2,1.7,"Adam Webster · 36&rsquor; Neal Maupay · 80&rsquor;","1","0","https://fbref.com/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League","Brighton & Hove Albion","Away",990,2,1,0,0,20,9,1,0,564,11,6,8,1.9,1.9,1.5,34,4,361,453,79.7,32,291,20,15,7
"301","Premier League","2019-12-07","Premier League (Matchweek 16)","Everton","4-4-2",3,1.8,"Richarlison · 5&rsquor; Dominic Calvert-Lewin · 49&rsquor; Dominic Calvert-Lewin · 84&rsquor;","3","0","Chelsea","4-2-3-1",1,1.1,"Mateo Kovačić · 52&rsquor;","0","0","https://fbref.com/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League","Everton","Home",990,3,1,0,0,13,7,3,0,439,36,10,12,1.8,1.8,1,22,6,175,289,60.6,17,166,6,10,5
"302","Premier League","2019-12-07","Premier League (Matchweek 16)","Everton","4-4-2",3,1.8,"Richarlison · 5&rsquor; Dominic Calvert-Lewin · 49&rsquor; Dominic Calvert-Lewin · 84&rsquor;","3","0","Chelsea","4-2-3-1",1,1.1,"Mateo Kovačić · 52&rsquor;","0","0","https://fbref.com/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League","Chelsea","Away",990,1,0,0,0,15,4,0,0,777,14,10,8,1.1,1.1,0.9,27,2,544,652,83.4,73,503,33,36,24
"303","Premier League","2019-12-07","Premier League (Matchweek 16)","Tottenham Hotspur","4-2-3-1",5,2.6,"Harry Kane · 4&rsquor; Lucas Moura · 9&rsquor; Son Heung-min · 32&rsquor; Harry Kane · 54&rsquor; Moussa Sissoko · 74&rsquor;","1","0","Burnley","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/56da163b/Tottenham-Hotspur-Burnley-December-7-2019-Premier-League","Tottenham Hotspur","Home",990,5,5,0,0,13,7,1,0,624,19,15,7,2.7,2.7,2.7,22,8,384,500,76.8,22,391,13,23,16
