"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err"
"555","Premier League","2020-03-01","Premier League (Matchweek 28)","Everton","4-4-2",1,2.1,"Dominic Calvert-Lewin · 3&rsquor;","3","0","Manchester United","4-1-2-1-2",1,1.1,"Bruno Fernandes · 31&rsquor;","4","0","https://fbref.com/en/matches/ea2c2272/Everton-Manchester-United-March-1-2020-Premier-League","Everton","Home",990,14,8,10,3,1,4,17,23.5,13,14,4,10,11,25,22,1
"556","Premier League","2020-03-01","Premier League (Matchweek 28)","Everton","4-4-2",1,2.1,"Dominic Calvert-Lewin · 3&rsquor;","3","0","Manchester United","4-1-2-1-2",1,1.1,"Bruno Fernandes · 31&rsquor;","4","0","https://fbref.com/en/matches/ea2c2272/Everton-Manchester-United-March-1-2020-Premier-League","Manchester United","Away",990,16,11,13,1,2,3,15,20,12,12,4,8,7,23,28,2
"557","Premier League","2020-03-07","Premier League (Matchweek 29)","Liverpool","4-3-3",2,1.8,"Mohamed Salah · 25&rsquor; Sadio Mané · 33&rsquor;","0","0","Bournemouth","4-1-4-1",1,1.4,"Callum Wilson · 9&rsquor;","1","0","https://fbref.com/en/matches/a24ed8fc/Liverpool-Bournemouth-March-7-2020-Premier-League","Liverpool","Home",990,7,4,2,2,3,3,9,33.3,6,9,3,6,11,18,20,0
"558","Premier League","2020-03-07","Premier League (Matchweek 29)","Liverpool","4-3-3",2,1.8,"Mohamed Salah · 25&rsquor; Sadio Mané · 33&rsquor;","0","0","Bournemouth","4-1-4-1",1,1.4,"Callum Wilson · 9&rsquor;","1","0","https://fbref.com/en/matches/a24ed8fc/Liverpool-Bournemouth-March-7-2020-Premier-League","Bournemouth","Away",990,9,6,6,3,0,6,20,30,14,17,4,13,13,22,45,1
"559","Premier League","2020-03-07","Premier League (Matchweek 29)","Wolverhampton Wanderers","3-5-2",0,0.8,"","1","0","Brighton & Hove Albion","4-3-3",0,0.3,"","3","0","https://fbref.com/en/matches/6a08610e/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-March-7-2020-Premier-League","Wolverhampton Wanderers","Home",990,22,17,13,8,1,13,23,56.5,10,14,2,12,8,30,17,0
"560","Premier League","2020-03-07","Premier League (Matchweek 29)","Wolverhampton Wanderers","3-5-2",0,0.8,"","1","0","Brighton & Hove Albion","4-3-3",0,0.3,"","3","0","https://fbref.com/en/matches/6a08610e/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-March-7-2020-Premier-League","Brighton & Hove Albion","Away",990,23,13,10,9,4,12,28,42.9,16,13,3,10,11,34,22,0
"561","Premier League","2020-03-07","Premier League (Matchweek 29)","Crystal Palace","4-3-3",1,0.8,"Jordan Ayew · 28&rsquor;","4","0","Watford","4-2-3-1",0,0.6,"","4","0","https://fbref.com/en/matches/7535d777/Crystal-Palace-Watford-March-7-2020-Premier-League","Crystal Palace","Home",990,21,11,11,8,2,9,13,69.2,4,9,5,4,13,34,33,0
"562","Premier League","2020-03-07","Premier League (Matchweek 29)","Crystal Palace","4-3-3",1,0.8,"Jordan Ayew · 28&rsquor;","4","0","Watford","4-2-3-1",0,0.6,"","4","0","https://fbref.com/en/matches/7535d777/Crystal-Palace-Watford-March-7-2020-Premier-League","Watford","Away",990,22,11,10,10,2,9,23,39.1,14,8,4,4,6,28,18,0
"563","Premier League","2020-03-07","Premier League (Matchweek 29)","Southampton","4-4-2",0,0.6,"Moussa Djenepo · 28&rsquor;","0","1","Newcastle United","4-4-2",1,2.8,"Allan Saint-Maximin · 79&rsquor;","3","0","https://fbref.com/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League","Southampton","Home",927,19,11,13,3,3,13,28,46.4,15,18,4,14,10,29,21,1
"564","Premier League","2020-03-07","Premier League (Matchweek 29)","Southampton","4-4-2",0,0.6,"Moussa Djenepo · 28&rsquor;","0","1","Newcastle United","4-4-2",1,2.8,"Allan Saint-Maximin · 79&rsquor;","3","0","https://fbref.com/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League","Newcastle United","Away",990,15,7,7,6,2,4,15,26.7,11,7,2,5,7,22,19,0
"565","Premier League","2020-03-07","Premier League (Matchweek 29)","Arsenal","4-2-3-1",1,1.2,"Alexandre Lacazette · 78&rsquor;","1","0","West Ham United","4-4-2",0,1.5,"","2","0","https://fbref.com/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League","Arsenal","Home",990,13,7,10,2,1,7,11,63.6,4,5,1,4,10,23,28,1
"566","Premier League","2020-03-07","Premier League (Matchweek 29)","Arsenal","4-2-3-1",1,1.2,"Alexandre Lacazette · 78&rsquor;","1","0","West Ham United","4-4-2",0,1.5,"","2","0","https://fbref.com/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League","West Ham United","Away",990,11,9,7,4,0,5,17,29.4,12,8,4,4,15,26,21,0
"567","Premier League","2020-03-07","Premier League (Matchweek 29)","Sheffield United","3-5-2",1,0.9,"Billy Sharp · 36&rsquor;","0","0","Norwich City","4-2-3-1",0,2.4,"","0","0","https://fbref.com/en/matches/fcdf913d/Sheffield-United-Norwich-City-March-7-2020-Premier-League","Sheffield United","Home",990,14,10,2,8,4,1,11,9.1,10,13,4,9,13,27,33,0
"568","Premier League","2020-03-07","Premier League (Matchweek 29)","Sheffield United","3-5-2",1,0.9,"Billy Sharp · 36&rsquor;","0","0","Norwich City","4-2-3-1",0,2.4,"","0","0","https://fbref.com/en/matches/fcdf913d/Sheffield-United-Norwich-City-March-7-2020-Premier-League","Norwich City","Away",990,18,11,12,5,1,8,20,40,12,6,3,3,8,26,29,0
"569","Premier League","2020-03-07","Premier League (Matchweek 29)","Burnley","4-4-2",1,3,"Chris Wood · 13&rsquor;","5","0","Tottenham Hotspur","3-4-3",1,1.2,"Dele Alli (P) · 50&rsquor;","4","0","https://fbref.com/en/matches/1b4c17ec/Burnley-Tottenham-Hotspur-March-7-2020-Premier-League","Burnley","Home",990,24,16,6,16,2,8,17,47.1,9,10,5,5,13,37,22,0
"570","Premier League","2020-03-07","Premier League (Matchweek 29)","Burnley","4-4-2",1,3,"Chris Wood · 13&rsquor;","5","0","Tottenham Hotspur","3-4-3",1,1.2,"Dele Alli (P) · 50&rsquor;","4","0","https://fbref.com/en/matches/1b4c17ec/Burnley-Tottenham-Hotspur-March-7-2020-Premier-League","Tottenham Hotspur","Away",990,14,8,9,3,2,5,17,29.4,12,12,10,2,8,22,36,1
"571","Premier League","2020-03-08","Premier League (Matchweek 29)","Chelsea","4-3-3",4,1.8,"Mason Mount · 14&rsquor; Pedro · 21&rsquor; Willian · 51&rsquor; Olivier Giroud · 54&rsquor;","1","0","Everton","4-4-2",0,0.5,"","2","0","https://fbref.com/en/matches/c062bff0/Chelsea-Everton-March-8-2020-Premier-League","Chelsea","Home",990,13,7,4,7,2,3,14,21.4,11,6,1,5,7,20,13,1
"572","Premier League","2020-03-08","Premier League (Matchweek 29)","Chelsea","4-3-3",4,1.8,"Mason Mount · 14&rsquor; Pedro · 21&rsquor; Willian · 51&rsquor; Olivier Giroud · 54&rsquor;","1","0","Everton","4-4-2",0,0.5,"","2","0","https://fbref.com/en/matches/c062bff0/Chelsea-Everton-March-8-2020-Premier-League","Everton","Away",990,15,10,8,6,1,7,27,25.9,20,5,1,4,9,24,11,0
"573","Premier League","2020-03-08","Premier League (Matchweek 29)","Manchester United","3-4-1-2",2,1.6,"Anthony Martial · 30&rsquor; Scott McTominay · 90+6&rsquor;","2","0","Manchester City","4-3-3",0,0.6,"","4","0","https://fbref.com/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League","Manchester United","Home",990,19,9,11,8,0,8,26,30.8,18,8,0,8,17,36,37,1
"574","Premier League","2020-03-08","Premier League (Matchweek 29)","Manchester United","3-4-1-2",2,1.6,"Anthony Martial · 30&rsquor; Scott McTominay · 90+6&rsquor;","2","0","Manchester City","4-3-3",0,0.6,"","4","0","https://fbref.com/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League","Manchester City","Away",990,15,5,4,9,2,11,23,47.8,12,6,4,2,8,23,9,3
"575","Premier League","2020-03-09","Premier League (Matchweek 29)","Leicester City","4-1-4-1",4,2.1,"Harvey Barnes · 40&rsquor; Jamie Vardy (P) · 63&rsquor; Jamie Vardy · 79&rsquor; Harvey Barnes · 85&rsquor;","2","0","Aston Villa","4-1-4-1",0,0.5,"","1","0","https://fbref.com/en/matches/76f492dc/Leicester-City-Aston-Villa-March-9-2020-Premier-League","Leicester City","Home",990,24,13,6,16,2,10,15,66.7,5,5,0,5,8,32,14,0
"576","Premier League","2020-03-09","Premier League (Matchweek 29)","Leicester City","4-1-4-1",4,2.1,"Harvey Barnes · 40&rsquor; Jamie Vardy (P) · 63&rsquor; Jamie Vardy · 79&rsquor; Harvey Barnes · 85&rsquor;","2","0","Aston Villa","4-1-4-1",0,0.5,"","1","0","https://fbref.com/en/matches/76f492dc/Leicester-City-Aston-Villa-March-9-2020-Premier-League","Aston Villa","Away",990,23,16,13,9,1,15,24,62.5,9,7,1,6,10,33,30,1
"577","Premier League","2020-06-17","Premier League (Matchweek 28)","Aston Villa","4-3-3",0,1.4,"","1","0","Sheffield United","3-5-2",0,0.3,"","1","0","https://fbref.com/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League","Aston Villa","Home",990,8,6,5,2,1,4,9,44.4,5,10,3,7,5,13,20,1
"578","Premier League","2020-06-17","Premier League (Matchweek 28)","Aston Villa","4-3-3",0,1.4,"","1","0","Sheffield United","3-5-2",0,0.3,"","1","0","https://fbref.com/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League","Sheffield United","Away",990,18,13,9,5,4,6,17,35.3,11,9,3,6,6,24,19,0
"579","Premier League","2020-06-17","Premier League (Matchweek 28)","Manchester City","4-3-3",3,2.6,"Raheem Sterling · 45+2&rsquor; Kevin De Bruyne (P) · 51&rsquor; Phil Foden · 90+1&rsquor;","1","0","Arsenal","4-3-2-1",0,0.3,"David Luiz · 49&rsquor;","1","1","https://fbref.com/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League","Manchester City","Home",990,7,3,0,6,1,2,5,40,3,4,0,4,13,20,7,1
"580","Premier League","2020-06-17","Premier League (Matchweek 28)","Manchester City","4-3-3",3,2.6,"Raheem Sterling · 45+2&rsquor; Kevin De Bruyne (P) · 51&rsquor; Phil Foden · 90+1&rsquor;","1","0","Arsenal","4-3-2-1",0,0.3,"David Luiz · 49&rsquor;","1","1","https://fbref.com/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League","Arsenal","Away",948,15,10,6,9,0,7,20,35,13,10,3,7,8,23,12,1
"581","Premier League","2020-06-19","Premier League (Matchweek 30)","Norwich City","4-4-2",0,0.6,"","1","0","Southampton","4-4-2",3,1.7,"Danny Ings · 49&rsquor; Stuart Armstrong · 54&rsquor; Nathan Redmond · 79&rsquor;","1","0","https://fbref.com/en/matches/d659cbdf/Norwich-City-Southampton-June-19-2020-Premier-League","Norwich City","Home",990,19,10,9,10,0,12,30,40,18,16,8,8,5,24,18,0
"582","Premier League","2020-06-19","Premier League (Matchweek 30)","Norwich City","4-4-2",0,0.6,"","1","0","Southampton","4-4-2",3,1.7,"Danny Ings · 49&rsquor; Stuart Armstrong · 54&rsquor; Nathan Redmond · 79&rsquor;","1","0","https://fbref.com/en/matches/d659cbdf/Norwich-City-Southampton-June-19-2020-Premier-League","Southampton","Away",990,24,12,10,9,5,12,22,54.5,10,16,5,11,17,41,17,0
"583","Premier League","2020-06-19","Premier League (Matchweek 30)","Tottenham Hotspur","4-2-3-1",1,0.4,"Steven Bergwijn · 27&rsquor;","0","0","Manchester United","4-2-3-1",1,1.7,"Bruno Fernandes (P) · 81&rsquor;","1","0","https://fbref.com/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League","Tottenham Hotspur","Home",990,14,9,8,5,1,5,19,26.3,14,8,2,6,12,26,31,1
"584","Premier League","2020-06-19","Premier League (Matchweek 30)","Tottenham Hotspur","4-2-3-1",1,0.4,"Steven Bergwijn · 27&rsquor;","0","0","Manchester United","4-2-3-1",1,1.7,"Bruno Fernandes (P) · 81&rsquor;","1","0","https://fbref.com/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League","Manchester United","Away",990,16,8,5,9,2,11,21,52.4,10,11,3,8,15,31,19,0
"585","Premier League","2020-06-20","Premier League (Matchweek 30)","Watford","4-2-3-1",1,1.3,"Craig Dawson · 90+3&rsquor;","0","0","Leicester City","4-1-4-1",1,1,"Ben Chilwell · 90&rsquor;","1","0","https://fbref.com/en/matches/e5f403c2/Watford-Leicester-City-June-20-2020-Premier-League","Watford","Home",990,13,9,4,6,3,6,11,54.5,5,18,6,12,10,23,24,0
"586","Premier League","2020-06-20","Premier League (Matchweek 30)","Watford","4-2-3-1",1,1.3,"Craig Dawson · 90+3&rsquor;","0","0","Leicester City","4-1-4-1",1,1,"Ben Chilwell · 90&rsquor;","1","0","https://fbref.com/en/matches/e5f403c2/Watford-Leicester-City-June-20-2020-Premier-League","Leicester City","Away",990,27,17,18,5,4,14,19,73.7,5,10,1,9,4,31,26,1
"587","Premier League","2020-06-20","Premier League (Matchweek 30)","Brighton & Hove Albion","4-2-3-1",2,1,"Lewis Dunk · 75&rsquor; Neal Maupay · 90+5&rsquor;","2","0","Arsenal","4-3-3",1,0.8,"Nicolas Pépé · 68&rsquor;","1","0","https://fbref.com/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League","Brighton & Hove Albion","Home",990,22,15,14,5,3,12,20,60,8,12,4,8,8,30,25,1
"588","Premier League","2020-06-20","Premier League (Matchweek 30)","Brighton & Hove Albion","4-2-3-1",2,1,"Lewis Dunk · 75&rsquor; Neal Maupay · 90+5&rsquor;","2","0","Arsenal","4-3-3",1,0.8,"Nicolas Pépé · 68&rsquor;","1","0","https://fbref.com/en/matches/1abcdcde/Brighton-and-Hove-Albion-Arsenal-June-20-2020-Premier-League","Arsenal","Away",990,8,4,3,5,0,3,9,33.3,6,10,2,8,4,12,27,0
"589","Premier League","2020-06-20","Premier League (Matchweek 30)","West Ham United","4-2-3-1",0,0.5,"","1","0","Wolverhampton Wanderers","3-5-2",2,1,"Raúl Jiménez · 73&rsquor; Pedro Neto · 84&rsquor;","1","0","https://fbref.com/en/matches/6ddd148a/West-Ham-United-Wolverhampton-Wanderers-June-20-2020-Premier-League","West Ham United","Home",990,15,9,6,7,2,10,23,43.5,13,10,3,7,7,22,15,0
"590","Premier League","2020-06-20","Premier League (Matchweek 30)","West Ham United","4-2-3-1",0,0.5,"","1","0","Wolverhampton Wanderers","3-5-2",2,1,"Raúl Jiménez · 73&rsquor; Pedro Neto · 84&rsquor;","1","0","https://fbref.com/en/matches/6ddd148a/West-Ham-United-Wolverhampton-Wanderers-June-20-2020-Premier-League","Wolverhampton Wanderers","Away",990,18,11,10,7,1,5,14,35.7,9,14,3,11,10,28,20,0
"591","Premier League","2020-06-20","Premier League (Matchweek 30)","Bournemouth","4-1-4-1",0,0.5,"","3","0","Crystal Palace","4-3-3",2,0.8,"Luka Milivojević · 12&rsquor; Jordan Ayew · 23&rsquor;","2","0","https://fbref.com/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League","Bournemouth","Home",990,18,10,13,1,4,5,14,35.7,9,11,1,10,7,25,10,0
"592","Premier League","2020-06-20","Premier League (Matchweek 30)","Bournemouth","4-1-4-1",0,0.5,"","3","0","Crystal Palace","4-3-3",2,0.8,"Luka Milivojević · 12&rsquor; Jordan Ayew · 23&rsquor;","2","0","https://fbref.com/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League","Crystal Palace","Away",990,26,10,16,8,2,17,30,56.7,13,13,4,9,13,39,21,0
"593","Premier League","2020-06-21","Premier League (Matchweek 30)","Newcastle United","4-4-1-1",3,2,"Allan Saint-Maximin · 55&rsquor; Matt Ritchie · 69&rsquor; Joelinton · 78&rsquor;","2","0","Sheffield United","3-5-2",0,0.6,"John Egan · 50&rsquor;","3","1","https://fbref.com/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League","Newcastle United","Home",990,11,7,9,2,0,8,14,57.1,6,8,2,6,6,17,17,0
"594","Premier League","2020-06-21","Premier League (Matchweek 30)","Newcastle United","4-4-1-1",3,2,"Allan Saint-Maximin · 55&rsquor; Matt Ritchie · 69&rsquor; Joelinton · 78&rsquor;","2","0","Sheffield United","3-5-2",0,0.6,"John Egan · 50&rsquor;","3","1","https://fbref.com/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League","Sheffield United","Away",949,16,9,6,9,1,7,16,43.8,9,11,2,9,4,20,12,1
"595","Premier League","2020-06-21","Premier League (Matchweek 30)","Aston Villa","4-3-3",1,1,"Kortney Hause · 43&rsquor;","2","0","Chelsea","4-3-3",2,1.1,"Christian Pulisic · 60&rsquor; Olivier Giroud · 62&rsquor;","1","0","https://fbref.com/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League","Aston Villa","Home",990,8,3,4,3,1,3,8,37.5,5,14,7,7,17,25,36,0
"596","Premier League","2020-06-21","Premier League (Matchweek 30)","Aston Villa","4-3-3",1,1,"Kortney Hause · 43&rsquor;","2","0","Chelsea","4-3-3",2,1.1,"Christian Pulisic · 60&rsquor; Olivier Giroud · 62&rsquor;","1","0","https://fbref.com/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League","Chelsea","Away",990,7,4,2,3,2,1,3,33.3,2,3,1,2,8,15,12,0
"597","Premier League","2020-06-21","Premier League (Matchweek 30)","Everton","4-4-2",0,0.9,"","2","0","Liverpool","4-3-3",0,0.7,"","2","0","https://fbref.com/en/matches/603174fb/Merseyside-Derby-Everton-Liverpool-June-21-2020-Premier-League","Everton","Home",990,20,14,13,7,0,5,12,41.7,7,11,3,8,11,31,27,0
"598","Premier League","2020-06-21","Premier League (Matchweek 30)","Everton","4-4-2",0,0.9,"","2","0","Liverpool","4-3-3",0,0.7,"","2","0","https://fbref.com/en/matches/603174fb/Merseyside-Derby-Everton-Liverpool-June-21-2020-Premier-League","Liverpool","Away",990,16,12,3,8,5,6,13,46.2,7,9,2,7,10,26,3,0
"599","Premier League","2020-06-22","Premier League (Matchweek 30)","Manchester City","4-3-3",5,2.4,"Phil Foden · 22&rsquor; Riyad Mahrez · 43&rsquor; Riyad Mahrez (P) · 45+3&rsquor; David Silva · 51&rsquor; Phil Foden · 63&rsquor;","1","0","Burnley","4-4-2",0,0,"","1","0","https://fbref.com/en/matches/b1d3ebde/Manchester-City-Burnley-June-22-2020-Premier-League","Manchester City","Home",990,12,8,6,5,1,6,14,42.9,8,3,0,3,2,14,8,0
"600","Premier League","2020-06-22","Premier League (Matchweek 30)","Manchester City","4-3-3",5,2.4,"Phil Foden · 22&rsquor; Riyad Mahrez · 43&rsquor; Riyad Mahrez (P) · 45+3&rsquor; David Silva · 51&rsquor; Phil Foden · 63&rsquor;","1","0","Burnley","4-4-2",0,0,"","1","0","https://fbref.com/en/matches/b1d3ebde/Manchester-City-Burnley-June-22-2020-Premier-League","Burnley","Away",990,11,7,5,5,1,7,16,43.8,9,11,4,7,9,20,12,0
"601","Premier League","2020-06-23","Premier League (Matchweek 31)","Leicester City","4-4-2",0,0.6,"","2","0","Brighton & Hove Albion","4-2-2-2",0,1.1,"","2","0","https://fbref.com/en/matches/481a9a3a/Leicester-City-Brighton-and-Hove-Albion-June-23-2020-Premier-League","Leicester City","Home",990,16,9,10,6,0,5,16,31.3,11,11,5,6,9,25,21,0
"602","Premier League","2020-06-23","Premier League (Matchweek 31)","Leicester City","4-4-2",0,0.6,"","2","0","Brighton & Hove Albion","4-2-2-2",0,1.1,"","2","0","https://fbref.com/en/matches/481a9a3a/Leicester-City-Brighton-and-Hove-Albion-June-23-2020-Premier-League","Brighton & Hove Albion","Away",990,21,14,8,8,5,6,14,42.9,8,11,2,9,10,31,28,0
"603","Premier League","2020-06-23","Premier League (Matchweek 31)","Tottenham Hotspur","4-2-3-1",2,2.3,"Tomáš Souček (OG) · 64&rsquor; Harry Kane · 82&rsquor;","2","0","West Ham United","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League","Tottenham Hotspur","Home",990,9,4,5,4,0,5,14,35.7,9,8,1,7,8,17,12,0
"604","Premier League","2020-06-23","Premier League (Matchweek 31)","Tottenham Hotspur","4-2-3-1",2,2.3,"Tomáš Souček (OG) · 64&rsquor; Harry Kane · 82&rsquor;","2","0","West Ham United","4-2-3-1",0,1.2,"","2","0","https://fbref.com/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League","West Ham United","Away",990,21,11,17,4,0,8,21,38.1,13,6,0,6,12,33,24,1
"605","Premier League","2020-06-24","Premier League (Matchweek 31)","Norwich City","4-2-3-1",0,0.4,"","0","0","Everton","4-4-2",1,0.8,"Michael Keane · 55&rsquor;","1","0","https://fbref.com/en/matches/49724d90/Norwich-City-Everton-June-24-2020-Premier-League","Norwich City","Home",990,15,5,7,5,3,5,16,31.3,11,15,4,11,9,24,23,0
"606","Premier League","2020-06-24","Premier League (Matchweek 31)","Norwich City","4-2-3-1",0,0.4,"","0","0","Everton","4-4-2",1,0.8,"Michael Keane · 55&rsquor;","1","0","https://fbref.com/en/matches/49724d90/Norwich-City-Everton-June-24-2020-Premier-League","Everton","Away",990,20,15,7,11,2,9,18,50,9,10,6,4,11,31,22,0
"607","Premier League","2020-06-24","Premier League (Matchweek 31)","Wolverhampton Wanderers","3-4-3",1,1.7,"Raúl Jiménez · 60&rsquor;","3","0","Bournemouth","4-5-1",0,0.1,"","3","0","https://fbref.com/en/matches/4f61e5af/Wolverhampton-Wanderers-Bournemouth-June-24-2020-Premier-League","Wolverhampton Wanderers","Home",990,14,8,9,4,1,9,21,42.9,12,14,2,12,10,24,25,0
"608","Premier League","2020-06-24","Premier League (Matchweek 31)","Wolverhampton Wanderers","3-4-3",1,1.7,"Raúl Jiménez · 60&rsquor;","3","0","Bournemouth","4-5-1",0,0.1,"","3","0","https://fbref.com/en/matches/4f61e5af/Wolverhampton-Wanderers-Bournemouth-June-24-2020-Premier-League","Bournemouth","Away",990,17,12,11,5,1,6,14,42.9,8,10,1,9,6,23,17,0
"609","Premier League","2020-06-24","Premier League (Matchweek 31)","Manchester United","4-2-3-1",3,2.4,"Anthony Martial · 7&rsquor; Anthony Martial · 44&rsquor; Anthony Martial · 74&rsquor;","1","0","Sheffield United","3-5-2",0,0.1,"","0","0","https://fbref.com/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League","Manchester United","Home",990,7,3,2,4,1,2,6,33.3,4,4,2,2,8,15,19,0
"610","Premier League","2020-06-24","Premier League (Matchweek 31)","Manchester United","4-2-3-1",3,2.4,"Anthony Martial · 7&rsquor; Anthony Martial · 44&rsquor; Anthony Martial · 74&rsquor;","1","0","Sheffield United","3-5-2",0,0.1,"","0","0","https://fbref.com/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League","Sheffield United","Away",990,15,5,9,4,2,8,24,33.3,16,11,4,7,15,30,20,0
"611","Premier League","2020-06-24","Premier League (Matchweek 31)","Newcastle United","4-4-1-1",1,0.9,"Dwight Gayle · 68&rsquor;","2","0","Aston Villa","4-3-3",1,1.6,"Ahmed Elmohamady · 83&rsquor;","2","0","https://fbref.com/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League","Newcastle United","Home",990,6,4,1,3,2,2,7,28.6,5,7,5,2,5,11,32,1
"612","Premier League","2020-06-24","Premier League (Matchweek 31)","Newcastle United","4-4-1-1",1,0.9,"Dwight Gayle · 68&rsquor;","2","0","Aston Villa","4-3-3",1,1.6,"Ahmed Elmohamady · 83&rsquor;","2","0","https://fbref.com/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League","Aston Villa","Away",990,5,2,3,2,0,4,17,23.5,13,11,6,5,12,17,18,0
"613","Premier League","2020-06-24","Premier League (Matchweek 31)","Liverpool","4-3-3",4,2.4,"Trent Alexander-Arnold · 23&rsquor; Mohamed Salah · 44&rsquor; Fabinho · 55&rsquor; Sadio Mané · 69&rsquor;","0","0","Crystal Palace","4-1-4-1",0,0.1,"","0","0","https://fbref.com/en/matches/c486cf76/Liverpool-Crystal-Palace-June-24-2020-Premier-League","Liverpool","Home",990,17,10,5,8,4,4,14,28.6,10,8,0,8,15,32,1,1
"614","Premier League","2020-06-24","Premier League (Matchweek 31)","Liverpool","4-3-3",4,2.4,"Trent Alexander-Arnold · 23&rsquor; Mohamed Salah · 44&rsquor; Fabinho · 55&rsquor; Sadio Mané · 69&rsquor;","0","0","Crystal Palace","4-1-4-1",0,0.1,"","0","0","https://fbref.com/en/matches/c486cf76/Liverpool-Crystal-Palace-June-24-2020-Premier-League","Crystal Palace","Away",990,20,13,14,6,0,9,16,56.3,7,12,4,8,16,36,37,1
"615","Premier League","2020-06-25","Premier League (Matchweek 31)","Southampton","4-4-2",0,0.9,"Jack Stephens · 85&rsquor;","0","1","Arsenal","3-4-3",2,1.9,"Eddie Nketiah · 20&rsquor; Joe Willock · 86&rsquor;","2","0","https://fbref.com/en/matches/38757aa1/Southampton-Arsenal-June-25-2020-Premier-League","Southampton","Home",984,17,10,8,5,4,4,12,33.3,8,8,2,6,12,29,10,1
"616","Premier League","2020-06-25","Premier League (Matchweek 31)","Southampton","4-4-2",0,0.9,"Jack Stephens · 85&rsquor;","0","1","Arsenal","3-4-3",2,1.9,"Eddie Nketiah · 20&rsquor; Joe Willock · 86&rsquor;","2","0","https://fbref.com/en/matches/38757aa1/Southampton-Arsenal-June-25-2020-Premier-League","Arsenal","Away",990,10,2,7,3,0,6,15,40,9,11,2,9,15,25,21,0
"617","Premier League","2020-06-25","Premier League (Matchweek 31)","Burnley","4-4-2",1,0.9,"Jay Rodriguez · 73&rsquor;","1","0","Watford","4-4-2",0,0.7,"","0","0","https://fbref.com/en/matches/965fbb94/Burnley-Watford-June-25-2020-Premier-League","Burnley","Home",990,11,8,6,4,1,3,7,42.9,4,6,1,5,10,21,37,1
"618","Premier League","2020-06-25","Premier League (Matchweek 31)","Burnley","4-4-2",1,0.9,"Jay Rodriguez · 73&rsquor;","1","0","Watford","4-4-2",0,0.7,"","0","0","https://fbref.com/en/matches/965fbb94/Burnley-Watford-June-25-2020-Premier-League","Watford","Away",990,16,9,3,11,2,8,12,66.7,4,6,1,5,4,20,14,0
"619","Premier League","2020-06-25","Premier League (Matchweek 31)","Chelsea","4-3-3",2,3.2,"Christian Pulisic · 36&rsquor; Willian (P) · 78&rsquor;","1","0","Manchester City","4-3-3",1,0.8,"Kevin De Bruyne · 55&rsquor; Fernandinho · 77&rsquor;","1","1","https://fbref.com/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League","Chelsea","Home",990,13,6,11,2,0,5,15,33.3,10,12,3,9,8,21,20,0
